,GameId,OffenseTeam,DefenseTeam,Down,ToGo,SeriesFirstDown,TeamWin,PlayType,IsTwoPointConversion,IsTwoPointConversionSuccessful,PenaltyTeam,PenaltyType,PenaltyYards,Team,Games,Passing Completions,Passing Attempts,Passing Yards,Passing Touchdowns,Interceptions,Two Point Conversions,Sacks,Rushing Attempts,Rushing Yards,Rushing Touchdowns,name,Receptions,Recieving TDs,Recieving yards,_links,Rushing yards,Rushing TDs,wins,losses,winRatePercentage
12621,2022101605.0,NO,CIN,4.0,9.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12622,2022101605.0,NO,CIN,3.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12624,2022101605.0,NO,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12625,2022101605.0,NO,CIN,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12626,2022101601.0,CLE,NE,4.0,4.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12627,2022101601.0,CLE,NE,3.0,4.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12628,2022101601.0,CLE,NE,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12629,2022101601.0,CLE,NE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12630,2022101601.0,NE,CLE,4.0,1.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12631,2022101601.0,NE,CLE,3.0,1.0,0.0,0.0,PASS,0.0,0.0,NE,ILLEGAL TOUCH PASS,0.0,,,,,,,,,,,,,,,,,,,,,,
12632,2022101601.0,NE,CLE,2.0,1.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12633,2022101601.0,NE,CLE,1.0,1.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12634,2022101601.0,NE,CLE,3.0,7.0,0.0,0.0,PASS,0.0,0.0,CLE,DEFENSIVE PASS INTERFERENCE,10.0,,,,,,,,,,,,,,,,,,,,,,
12636,2022101601.0,NE,CLE,2.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12637,2022101601.0,NE,CLE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12638,2022101601.0,NE,CLE,3.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12640,2022101601.0,NE,CLE,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12641,2022101601.0,NE,CLE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12646,2022101600.0,SF,ATL,4.0,2.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12647,2022101600.0,SF,ATL,3.0,1.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12648,2022101600.0,SF,ATL,2.0,1.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12649,2022101600.0,SF,ATL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12651,2022101600.0,SF,ATL,2.0,14.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12652,2022101600.0,SF,ATL,1.0,15.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12654,2022101000.0,LV,KC,1.0,1.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12655,2022101000.0,LV,KC,2.0,17.0,0.0,0.0,PASS,0.0,0.0,KC,DEFENSIVE PASS INTERFERENCE,23.0,,,,,,,,,,,,,,,,,,,,,,
12656,2022101000.0,LV,KC,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12657,2022101000.0,LV,KC,3.0,4.0,0.0,0.0,PASS,0.0,0.0,KC,DEFENSIVE PASS INTERFERENCE,25.0,,,,,,,,,,,,,,,,,,,,,,
12659,2022101000.0,LV,KC,2.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12660,2022101000.0,LV,KC,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12661,2022101000.0,LV,KC,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12662,2022101000.0,KC,LV,4.0,10.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12663,2022101000.0,KC,LV,3.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12664,2022101000.0,KC,LV,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12665,2022101000.0,KC,LV,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12666,2022101000.0,KC,LV,2.0,6.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12668,2022101000.0,KC,LV,1.0,10.0,0.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12669,2022100913.0,BAL,CIN,4.0,4.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12670,2022100913.0,BAL,CIN,3.0,5.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12671,2022100913.0,BAL,CIN,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12672,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12673,2022100913.0,BAL,CIN,4.0,3.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12674,2022100913.0,BAL,CIN,3.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12675,2022100913.0,BAL,CIN,2.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12676,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12678,2022100913.0,CIN,BAL,4.0,7.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12680,2022100913.0,CIN,BAL,3.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12681,2022100913.0,CIN,BAL,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12682,2022100913.0,CIN,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12684,2022100913.0,CIN,BAL,2.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12685,2022100913.0,BAL,CIN,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12686,2022100913.0,BAL,CIN,3.0,7.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12687,2022100913.0,BAL,CIN,2.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12688,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12689,2022100913.0,BAL,CIN,3.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12691,2022100913.0,BAL,CIN,2.0,2.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12692,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12693,2022100913.0,BAL,CIN,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12694,2022100913.0,BAL,CIN,4.0,11.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12695,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,BAL,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
12696,2022100913.0,BAL,CIN,4.0,8.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12697,2022100913.0,BAL,CIN,3.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12698,2022100913.0,BAL,CIN,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12699,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12700,2022100913.0,BAL,CIN,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12701,2022100913.0,BAL,CIN,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12702,2022100913.0,BAL,CIN,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12703,2022100912.0,LA,DAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12704,2022100912.0,DAL,LA,4.0,5.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12705,2022100912.0,DAL,LA,3.0,5.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12706,2022100912.0,DAL,LA,2.0,7.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12707,2022100912.0,DAL,LA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12708,2022100912.0,DAL,LA,3.0,4.0,0.0,0.0,PASS,0.0,0.0,LA,DEFENSIVE HOLDING,0.0,,,,,,,,,,,,,,,,,,,,,,
12709,2022100912.0,DAL,LA,2.0,2.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12710,2022100912.0,DAL,LA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12711,2022100912.0,LA,DAL,4.0,4.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12713,2022100912.0,LA,DAL,3.0,4.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12715,2022100912.0,LA,DAL,2.0,4.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12716,2022100908.0,TB,ATL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12717,2022100908.0,TB,ATL,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12718,2022100908.0,TB,ATL,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12719,2022100912.0,LA,DAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12723,2022101300.0,WAS,CHI,4.0,6.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12724,2022101300.0,WAS,CHI,3.0,6.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12726,2022101300.0,WAS,CHI,2.0,6.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12727,2022101300.0,WAS,CHI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12728,2022101300.0,WAS,CHI,2.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12729,2022101300.0,WAS,CHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12733,2022101300.0,CHI,WAS,4.0,3.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12734,2022101300.0,CHI,WAS,3.0,3.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12735,2022101300.0,CHI,WAS,2.0,7.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12738,2022100912.0,DAL,LA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12739,2022100912.0,LA,DAL,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12741,2022100911.0,ARI,PHI,4.0,1.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12743,2022100911.0,ARI,PHI,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12745,2022100911.0,ARI,PHI,2.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12746,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12748,2022100911.0,PHI,ARI,4.0,5.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12750,2022100911.0,PHI,ARI,3.0,5.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12752,2022100911.0,PHI,ARI,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12754,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12755,2022100911.0,PHI,ARI,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12756,2022100911.0,PHI,ARI,2.0,3.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12757,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12758,2022100911.0,PHI,ARI,3.0,12.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12759,2022100911.0,PHI,ARI,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12760,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12761,2022100911.0,PHI,ARI,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12762,2022100911.0,PHI,ARI,2.0,4.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12763,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12764,2022100911.0,ARI,PHI,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12765,2022100911.0,ARI,PHI,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12766,2022100911.0,ARI,PHI,2.0,7.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12767,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12768,2022100911.0,ARI,PHI,2.0,14.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12769,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12771,2022100911.0,PHI,ARI,4.0,18.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12772,2022100911.0,PHI,ARI,3.0,8.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12773,2022100911.0,PHI,ARI,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12774,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,SCRAMBLE,0.0,0.0,PHI,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
12775,2022100911.0,PHI,ARI,2.0,4.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12776,2022100911.0,PHI,ARI,4.0,19.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12777,2022100911.0,PHI,ARI,3.0,21.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12778,2022100911.0,PHI,ARI,2.0,20.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12779,2022100911.0,PHI,ARI,1.0,20.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12780,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,PHI,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
12781,2022100911.0,PHI,ARI,2.0,2.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12782,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12783,2022100911.0,PHI,ARI,1.0,10.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12785,2022100911.0,ARI,PHI,3.0,2.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12786,2022100911.0,ARI,PHI,2.0,2.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12788,2022100911.0,ARI,PHI,1.0,2.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12789,2022100911.0,ARI,PHI,2.0,2.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12791,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12793,2022100911.0,ARI,PHI,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12794,2022100911.0,ARI,PHI,2.0,1.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12795,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12798,2022100911.0,ARI,PHI,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12799,2022100911.0,ARI,PHI,3.0,3.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12800,2022100911.0,ARI,PHI,2.0,2.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12801,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12802,2022100911.0,ARI,PHI,2.0,12.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12803,2022100911.0,ARI,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12804,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12805,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,PHI,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
12806,2022100911.0,PHI,ARI,2.0,10.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12807,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12808,2022100911.0,PHI,ARI,3.0,3.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12809,2022100911.0,PHI,ARI,2.0,3.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12810,2022100911.0,PHI,ARI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12811,2022100911.0,ARI,PHI,2.0,5.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12812,2022100906.0,NO,SEA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12813,2022100906.0,NO,SEA,3.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12814,2022100906.0,NO,SEA,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12815,2022100906.0,NO,SEA,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12816,2022100906.0,NO,SEA,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12817,2022100906.0,NO,SEA,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12818,2022100906.0,NO,SEA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12819,2022100906.0,SEA,NO,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12821,2022100906.0,SEA,NO,2.0,6.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12823,2022100906.0,SEA,NO,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12824,2022100906.0,SEA,NO,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12825,2022100906.0,NO,SEA,1.0,20.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12827,2022100906.0,NO,SEA,1.0,10.0,0.0,0.0,PASS,0.0,0.0,NO,ILLEGAL USE OF HANDS,10.0,,,,,,,,,,,,,,,,,,,,,,
12828,2022100906.0,NO,SEA,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12829,2022100906.0,NO,SEA,2.0,1.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12830,2022100906.0,SEA,NO,4.0,8.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12832,2022100906.0,SEA,NO,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12833,2022100906.0,SEA,NO,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12835,2022100906.0,SEA,NO,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12836,2022100906.0,SEA,NO,2.0,10.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12837,2022100906.0,SEA,NO,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12838,2022100906.0,NO,SEA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12839,2022100906.0,NO,SEA,2.0,6.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12840,2022100906.0,NO,SEA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12841,2022100911.0,PHI,ARI,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12842,2022101605.0,NO,CIN,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12843,2022101605.0,NO,CIN,2.0,8.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12844,2022101605.0,NO,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12845,2022101605.0,CIN,NO,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
12846,2022101605.0,CIN,NO,3.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
